2009,"Computational modeling of LDL and albumin transport in an in vivo CT image-based human right coronary artery.","Sun N., Torii R., Wood N.B., Hughes A.D., Thom S.A., Xu X.Y.",01480731,"Journal of biomechanical engineering",131, 2,0,0,0,0,0,0
2009,"Determinants of retinal microvascular architecture in normal subjects.","Hughes A.D., Wong T.Y., Witt N., Evans R., Thom S.A., Klein B.E., Chaturvedi N., Klein R.",15498719,"Microcirculation (New York, N.Y. : 1994)",16, 2,0,0,0,0,1,1
2008,"Analysis of flow disturbance in a stenosed carotid artery bifurcation using two-equation transitional and turbulence models","Tan F.P.P., Soloperto G., Bashford S., Wood N.B., Thom S., Hughes A., Xu X.Y.",01480731,"Journal of Biomechanical Engineering",130, 6,0,0,0,0,1,1
2008,"South Asian men have different patterns of coronary artery disease when compared with European men","Tillin T., Thom S., Chaturvedi N., Hughes A., Dhutia H., Chambers J., Malik I., Coady E., Mayet J., Wright A.R., Kooner J., Shore A.",01675273,"International Journal of Cardiology",129, 3,0,0,0,0,1,1
2008,"Effect of antihypertensive treatment on retinal microvascular changes in hypertension","Hughes A.D., Stanton A.V., Jabbar A.S., Chapman N., Martinez-Perez M.E., McG Thom S.A.",02636352,"Journal of Hypertension",26, 8,0,0,0,0,2,2
2008,"The relationship between velocity and cerebral resistance during vasomotor reactivity testing: Should we report a different measurement?","Byrd-Raynor S., Alastruey J., Hughes A., Thom S., Parker K.H.",15443167,"Journal for Vascular Ultrasound",32, 2,0,0,0,0,0,0
2008,"Effects of elastic compression stockings on wall shear stress in deep and superficial veins of the calf","Downie S.P., Raynor S.M., Firmin D.N., Wood N.B., Thom S.A., Hughes A.D., Parker K.H., Wolfe J.H.N., Xu X.Y.",03636135,"American Journal of Physiology - Heart and Circulatory Physiology",294, 5,0,0,0,0,0,0
2008,"Low birth weight and retinal vascular caliber in young children","Cheung N., Hughes A.D., Ness A., Williams C., Wong T.Y., Liew G., Saw S.M., Tapp J.R., Witt N., Chaturvedi N., Evans R., Thom S.A.",00314005,"Pediatrics",121, 4,0,0,1,1,0,1
2008,"In Reply","Tapp R.J., Witt N., Chaturvedi N., Evans R., Thom S.A., Hughes A.D., Ness A., Williams C.",00314005,"Pediatrics",121, 4,0,0,0,0,0,0
2007,"Improvement of a retinal blood vessel segmentation method using the Insight Segmentation and Registration Toolkit (ITK).","Martinez-Perez M., Hughes A.D., Thom S.A., Parker K.H.",1557170X,"Conference proceedings : ... Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Conference",2007, ,0,0,0,0,0,0
2007,"Improvement of a retinal blood vessel segmentation method using the Insight Segmentation and Registration Toolkit (ITK)","Martinez-Perez M.E., Hughes A.D., Thom S.A., Parker K.H.",05891019,"Annual International Conference of the IEEE Engineering in Medicine and Biology - Proceedings",, ,0,0,0,0,0,0
2007,"Impact of size at birth on the microvasculature: The avon longitudinal study of parents and children","Tapp R.J., Williams C., Witt N., Chaturvedi N., Evans R., McG Thom S.A., Hughes A.D., Ness A.",00314005,"Pediatrics",120, 5,0,0,4,4,3,7
2007,"Platelet and leukocyte activation, atherosclerosis and inflammation in European and South Asian men","Dotsenko O., Chaturvedi N., McG Thom S.A., Wright A.R., Mayet J., Shore A., Schalkwijk C., Hughes A.D.",15387933,"Journal of Thrombosis and Haemostasis",5, 10,0,0,0,0,0,0
2007,"Influence of pulsatile flow on LDL transport in the arterial wall","Sun N., Wood N.B., Hughes A.D., Thom S.A.M., Xu X.Y.",00906964,"Annals of Biomedical Engineering",35, 10,0,1,0,1,0,1
2007,"Motion-compensated MR valve imaging with COMB tag tracking and super-resolution enhancement","Dowsey A.W., Keegan J., Lerotic M., Thom S., Firmin D., Yang G.-Z.",13618415,"Medical Image Analysis",11, 5,0,0,1,1,1,2
2007,"Analysis of complex flow and the relationship between blood pressure, wall shear stress, and intima-media thickness in the human carotid artery","Augst A.D., Ariff B., Thom S.A.G.McG., Xu X.Y., Hughes A.D.",03636135,"American Journal of Physiology - Heart and Circulatory Physiology",293, 2,0,0,1,1,4,5
2007,"A computational study on the influence of catheter-delivered intravascular probes on blood flow in a coronary artery model","Torii R., Wood N.B., Hughes A.D., Thom S.A., Aguado-Sierra J., Davies J.E., Francis D.P., Parker K.H., Xu X.Yun.",00219290,"Journal of Biomechanics",40, 11,0,0,3,3,0,3
2007,"Reduced systolic wave generation and increased peripheral wave reflection in chronic heart failure","Curtis S.L., Zambanini A., Mayet J., Thom S.A.McG., Foale R., Parker K.H., Hughes A.D.",03636135,"American Journal of Physiology - Heart and Circulatory Physiology",293, 1,0,0,3,3,7,10
2007,"Measurement of pulse wave velocity: Site matters","Tillin T., Thom S., Chaturvedi N., Hughes A., Chambers J., Malik I., Coady E., Byrd S., Mayet J., Wright A.R., Kooner J., Shore A.",02636352,"Journal of Hypertension",25, 2,0,5,3,8,2,10
2007,"Segmentation of blood vessels from red-free and fluorescein retinal images","Martinez-Perez M.E., Hughes A.D., Thom S.A., Bharath A.A., Parker K.H.",13618415,"Medical Image Analysis",11, 1,0,6,9,15,5,20
2007,"Rationale and design of the AdRem study: Evaluating the effects of blood pressure lowering and intensive glucose control on vascular retinal disorders in patients with type 2 diabetes mellitus","Stolk R.P., Vingerling J.R., Cruickshank J.K., Hughes A.D., Stanton A., Juming L., Patel A., Thom S.A.McG., Grobbee D.E.",15517144,"Contemporary Clinical Trials",28, 1,0,2,4,6,4,10
2007,"Reduced endothelial progenitor cells in European and south Asian men with atherosclerosis","Hughes A.D., Coady E., Raynor S., Mayet J., Wright A.R., Shore A.C., Kooner J.S., Thom S.A.McG., Chaturvedi N.",00142972,"European Journal of Clinical Investigation",37, 1,0,1,4,5,2,7
2006,"Motion-compensated MR valve imaging with COMB tag tracking and super-resolution enhancement.","Dowsey A.W., Keegan J., Lerotic M., Thom S., Firmin D., Yang G.Z.",,"Medical image computing and computer-assisted intervention : MICCAI ... International Conference on Medical Image Computing and Computer-Assisted Intervention",9, 2,0,0,1,1,0,1
2006,"Curvature and tortuosity of the superficial femoral artery: A possible risk factor for peripheral arterial disease","Wood N.B., Zhao S.Z., Zambanini A., Jackson M., Gedroyc W., Thom S.A., Hughes A.D., Xu X.Y.",87507587,"Journal of Applied Physiology",101, 5,0,2,4,6,7,13
2006,"Motion-compensated MR valve imaging with COMB tag tracking and super-resolution enhancement","Dowsey A.W., Keegan J., Lerotic M., Thom S., Firmin D., Yang G.-Z.",03029743,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",4191, ,0,0,0,0,0,0
2006,"Response to letters regarding article, ""Differential impact of blood pressure-lowering drugs on central aortic pressure and clinical outcomes: Principal results of the Conduit Artery Function Evaluation (CAFE) Study"" [5]","Williams B., Lacy P.S., Thurston H., Thom S., Hughes A., Cruickshank K., Stanton A., Collier D., O'Rourke M.",00097322,"Circulation",114, 15,0,0,0,0,0,0
2006,"Medical imaging and telemedicine - from medical data production, to processing, storing, and sharing: A short outlook","Muller H., Gao X., Lin Q., Lehmann T.M., Thom S., Inchingolo P., Chen J.-C., Clark J.",08956111,"Computerized Medical Imaging and Graphics",30, 6-7,0,1,0,1,0,1
2006,"Candesartan- and atenolol-based treatments induce different patterns of carotid artery and left ventricular remodeling in hypertension","Ariff B., Zambanini A., Vamadeva S., Barratt D., Xu Y., Sever P., Stanton A., Hughes A., Thom S.",00392499,"Stroke",37, 9,1,2,6,8,5,14
2006,"Fluid-wall modelling of mass transfer in an axisymmetric Stenosis: Effects of shear-dependent transport properties","Sun N., Wood N.B., Hughes A.D., Thom S.A.M., Xu X.Y.",00906964,"Annals of Biomedical Engineering",34, 7,0,4,4,8,2,10
2006,"Fluid structure interaction of patient specific abdominal aortic aneurisms: A comparison with solid stress models","Leung J.H., Wright A.R., Cheshire N., Crane J., Thom S.A., Hughes A.D., Xu Y.",1475925X,"BioMedical Engineering Online",5, ,1,5,12,17,4,22
2006,"Quantification of topological changes in retinal vascular architecture in essential and malignant hypertension","Hughes A.D., Pedrinelli R., Parker K.H., Thom S.A.McG., Martinez-Perez E., Jabbar A.-S., Hassan A., Witt N.W., Mistry P.D., Chapman N., Stanton A.V., Beevers G.",02636352,"Journal of Hypertension",24, 5,1,13,2,15,2,18
2006,"Abnormalities of retinal microvascular structure and risk of mortality from ischemic heart disease and stroke","Witt N., Wong T.Y., Hughes A.D., Chaturvedi N., Klein B.E., Evans R., McNamara M., McG Thom S.A., Klein R.",0194911X,"Hypertension",47, 5,0,13,10,23,9,32
2006,"Differential impact of blood pressure-lowering drugs on central aortic pressure and clinical outcomes: Principal results of the Conduit Artery Function Evaluation (CAFE) study","Williams B., Lacy P.S., Thom S.M., Cruickshank K., Stanton A., Collier D., Hughes A.D., Thurston H., O'Rourke M.",00097322,"Circulation",113, 9,66,168,151,319,107,492
2005,"Fluid-structure interaction in patient specific models of the abdominal aortic aneurysm","Leung J.H., Wright A., Cheshire N., Thom S.A., Hughes A.D., Crane J., Xu Y.X.",,"Proceedings of the 2005 Summer Bioengineering Conference",2005, ,0,0,0,0,0,0
2005,"Progress with the study of retinal hemodynamics in normotensive and hypertensive patients","Wood N.B., Exarchou I., Xu X.Y., Mistry P., Witt N., Thom S.A., Hughes A.D.",,"Proceedings of the 2005 Summer Bioengineering Conference",2005, ,0,0,0,0,0,0
2005,"Correlation between haemodynamic wall parameters and intima-media thickness in the carotid arteries","Augst A.D., Xu X.Y., Ariff B., Thom S.A.McG., Hughes A.D.",,"Proceedings of the 2005 Summer Bioengineering Conference",2005, ,0,0,0,0,0,0
2005,"Wave-energy patterns in carotid, brachial, and radial arteries: A noninvasive approach using wave-intensity analysis","Zambanini A., Cunningham S.L., Parker K.H., Khir A.W., Thom S.A.McG., Hughes A.D.",03636135,"American Journal of Physiology - Heart and Circulatory Physiology",289, 1,1,4,8,12,3,16
2005,"Operator dependence of 3-D ultrasound-based computational fluid dynamics for the carotid bifurcation","Glor F.P., Ariff B., Hughes A.D., Verdonck P.R., Thom S.A.M., Barratt D.C., Xu X.Y.",02780062,"IEEE Transactions on Medical Imaging",24, 4,2,2,3,5,1,8
2005,"Comparison between three-dimensional volume-selective turbo spin-echo imaging and two-dimensional ultrasound for assessing carotid artery structure and function","Crowe L.A., Ariff B., Keegan J., Mohiaddin R.H., Guang Z.Y., Hughes A.D., Thom S.A.McG., Firmin D.N.",10531807,"Journal of Magnetic Resonance Imaging",21, 3,1,3,4,7,4,12
2005,"Effects of vasoactive agents on intracellular calcium and force in myometrial and subcutaneous resistance arteries isolated from preeclamptic, pregnant, and nonpregnant woman","Wimalasundera R.C., Thom S.A.McG., Regan L., Hughes A.D.",00029378,"American Journal of Obstetrics and Gynecology",192, 2,4,0,5,5,0,9
2004,"Flow patterns and wall shear stresses in patient-specific models of the abdominal aortic aneurysm.","Leung J., Wright A., Cheshire N., Thom S.A., Hughes A.D., Xu X.Y.",09269630,"Studies in health technology and informatics",103, ,0,0,1,1,0,1
2004,"The integration of medical imaging and computational fluid dynamics for measuring wall shear stress in carotid arteries","Glor F.P., Ariff B., Hughes A.D., Crowe L.A., Verdonck P.R., Barratt D.C., Thom S.A.McG., Firmin D.N., Xu X.Y.",05891019,"Annual International Conference of the IEEE Engineering in Medicine and Biology - Proceedings",26, ,0,0,0,0,0,0
2004,"Image-based carotid flow reconstruction: A comparison between MRI and ultrasound","Glor F.P., Ariff B., Hughes A.D., Crowe L.A., Verdonck P.R., Barratt D.C., Thom S.A.Mc.G., Firmin D.N., Xu X.Y.",09673334,"Physiological Measurement",25, 6,1,3,3,6,1,8
2004,"Influence of head position on carotid hemodynamics in young adults","Glor F.P., Ariff B., Hughes A.D., Verdonck P.R., Barratt D.C., Augst A.D., Thom S.A.M., Yun Xu X.",03636135,"American Journal of Physiology - Heart and Circulatory Physiology",287, 4,1,0,0,0,1,2
2004,"Reconstruction and quantification of the carotid artery bifurcation from 3-D ultrasound images","Barratt D.C., Ariff B.B., Humphries K.N., McG Thom S.A., Hughes A.D.",02780062,"IEEE Transactions on Medical Imaging",23, 5,8,3,4,7,1,16
2004,"British hypertension society guidelines for hypertension management 2004 (BHS-IV): Summary","Williams B., Poulter N.R., Brown M.J., Davis M., McInnes G.T., Potter J.F., Sever P.S., Thom S.M.",09598146,"British Medical Journal",328, 7440,185,54,48,102,25,312
2004,"Guidelines for management of hypertension: Report of the fourth working party of the Bristish Hypertension Society, 2004 - BHS IV","Williams B., Poulter N.R., Brown M.J., Davis M., McInnes G.T., Potter J.F., Sever P.S., Thom S.McG.",09509240,"Journal of Human Hypertension",18, 3,261,102,88,190,34,485
2003,"Carotid geometry reconstruction: A comparison between MRI and ultrasound","Glor F.P., Xu X.Y., Ariff B., Crowe L.A., Hughes A.D., Cheong P.L., Thom S.A.McG., Verdonck P.R., Firmin D.N., Barratt D.C.",00942405,"Medical Physics",30, 12,5,4,2,6,1,12
2003,"Various issues relating to computational fluid dynamics simulations of carotid bifurcation flow based on models reconstructed from three-dimensional ultrasound images","Augst A.D., Barratt D.C., Hughes A.D., McG Thom S.A., Xu X.Y.",09544119,"Proceedings of the Institution of Mechanical Engineers, Part H: Journal of Engineering in Medicine",217, 5,2,4,6,10,0,12
2003,"Hemodynamic impact of head rotation on carotids","Glor F., Ariff B., Xu X.Y., Augst A.D., Hughes A.D., McG Thom S.A., Byrd S., Barratt D.C., Verdonck P.",13813455,"Archives of Physiology and Biochemistry",111, ,0,0,0,0,0,0
2003,"Carotid angioplasty in a pulsatile flow model: Factors affecting embolic potential","Bicknell C.D., Cowling M.G., Clark M.W., Delis K.T., Jenkins M.P., Hughes A.D., Thom S.A., Wolfe J.H., Cheshire N.J.",10785884,"European Journal of Vascular and Endovascular Surgery",26, 1,8,0,0,0,0,8
2003,"Reproducibility study of 3D geometrical reconstruction of the human carotid bifurcation from magnetic resonance images","Long Q., Ariff B., Zhao S.Z., Thom S.A., Hughes A.D., Xu X.Y.",07403194,"Magnetic Resonance in Medicine",49, 4,9,1,0,1,2,12
2003,"Accuracy and reproducibility of CFD predicted wall shear stress using 3D ultrasound images","Augst A.D., Barratt D.C., Hughes A.D., Glor F.P., Thom S.A.McG., Xu X.Y.",01480731,"Journal of Biomechanical Engineering",125, 2,17,3,3,6,2,25
2003,"Effect of tumour necrosis factor-? and interleukin 1? on endothelium-dependent relaxation in rat mesenteric resistance arteries in vitro","Wimalasundera R., Fexby S., Regan L., Thom S.A.McG., Hughes A.D.",00071188,"British Journal of Pharmacology",138, 7,8,3,2,5,2,15
2003,"Better blood pressure control: How to combine drugs","Brown M.J., Cruickshank J.K., Dominiczak A.F., MacGregor G.A., Poulter N.R., Russell G.I., Thom S., Williams B.",09509240,"Journal of Human Hypertension",17, 2,65,10,6,16,2,83
2003,"Reproducibility study of magnetic resonance image-based computational fluid dynamics prediction of carotid bifurcation flow","Glor F.P., Long Q., Hughes A.D., Augst A.D., Ariff B., Mcg Thom S.A., Verdonck P.R., Xu X.Y.",00906964,"Annals of Biomedical Engineering",31, 2,15,3,2,5,2,22
2002,"Midwall myocardial shortening in athletic left ventricular hypertrophy","Mayet J., Ariff B., Wasan B., Chapman N., Shahi M., Senior R., Foale R.A., Thom S.A.McG",01675273,"International Journal of Cardiology",86, 2-3,2,2,0,2,0,4
2002,"Wave intensity analysis: A novel non-invasive method for determining arterial wave transmission","Zambanini A., Khir A.W., Byrd S.M., Parker K.H., McG Thom S.A., Hughes A.D.",02766574,"Computers in Cardiology",29, ,2,1,1,2,0,4
2002,"Central aortic pressure influences pulse wave velocity.","Zambanini A., McG Thom S.A., Hughes A.D., Parker K.H.",15244563,"Hypertension",40, 6,1,2,0,2,0,3
2002,"Pre-eclampsia, antiretroviral therapy, and immune reconstitution","Wimalasundera R.C., Larbalestier N., Smith J.H., De Ruiter A., Thom S.A.McG., Hughes A.D., Poulter N., Regan L., Taylor G.P.",01406736,"Lancet",360, 9340,28,8,3,11,3,42
2002,"Inter-individual variations in wall shear stress and mechanical stress distributions at the carotid artery bifurcation of healthy humans","Zhao S.Z., Ariff B., Long Q., Hughes A.D, Thom S.A., Stanton A.V., Xu X.Y.",00219290,"Journal of Biomechanics",35, 10,22,10,6,16,5,43
2002,"Secondary prevention of cardiovascular disease: A randomised trial of training in information management, evidence-based medicine, both or neither: The PIER trial","Langham J., Tucker H., Sloan D., Pettifer J., Thom S., Hemingway H.",09601643,"British Journal of General Practice",52, 483,8,1,1,2,1,11
2002,"Quantification of the non-planarity of the human carotid bifurcation","King E., Xu X.Y., Hughes A.D., Long Q., Thom S.A., Parker K.H.",0006355X,"Biorheology",39, 3-4,5,0,0,0,0,5
2002,"Peripheral vascular disease is associated with abnormal arteriolar diameter relationships at bifurcations in the human retina","Chapman N., Dell'omo G., Sartini M.S., Witt N., Hughes A., Thom S., Pedrinelli R.",01435221,"Clinical Science",103, 2,7,3,3,6,0,13
2002,"Retinal vascular tree morphology: A semi-automatic quantification","Martinez-Perez M.E., Hughes A.D., Stanton A.V., Thom S.A., Chapman N., Bharath A.A., Parker K.H.",00189294,"IEEE Transactions on Biomedical Engineering",49, 8,12,18,13,31,6,49
2002,"Measurement of hemodynamics in human carotid artery using ultrasound and computational fluid dynamics","Starmans-Kool M.J., Stanton A.V., Zhao S., Yun Xu X., Thom S.A.M., Hughes A.D.",87507587,"Journal of Applied Physiology",92, 3,2,1,1,2,1,5
2002,"Action of the endothelin receptor (ETA) antagonist BQ-123 on forearm blood flow in young normotensive subjects","Wimalasundera R.C., Thom S.A.McG., Regan L., Hughes A.D.",01435221,"Clinical Science",102, 6,6,1,0,1,1,8
2002,"Is carotid artery intima-media thickening a reliable marker of early atherosclerosis?","Mayet J., Stanton A.V., Chapman N., Foale R.A., Hughes A.D., Thom S.A.M.G.",13506277,"Journal of Cardiovascular Risk",9, 2,6,2,1,3,1,10
2002,"Comparison of the effects of antihypertensive treatment with angiotensin II blockade and beta-blockade on carotid wall structure and haemodynamics: Protocol and baseline demographics","Ariff B., Thom S.A.McG., Stanton A., Barratt D., Augst A., Glor F., Poulter N., Sever P., Xu Y., Hughes A.",14703203,"JRAAS - Journal of the Renin-Angiotensin-Aldosterone System",3, 2,3,1,0,1,0,4
2002,"Ethnic differences in carotid and left ventricular hypertrophy","Stanton A.V., Mayet J., Chapman N., Foale R.A., Hughes A.D., Thom S.A.McG.",02636352,"Journal of Hypertension",20, 3,3,0,0,0,0,3
2001,"CFD and FE stress analysis of the carotid bifurcation based on individual anatomical and flow data acquired using MRI and ultrasound","Xu X.Y., Zhao S.Z., Ariff B., Long Q., Hughes A.D., Thom S.A.",10716947,"American Society of Mechanical Engineers, Bioengineering Division (Publication) BED",50, ,1,0,0,0,0,1
2001,"Accuracy of an electromagnetic three-dimensional ultrasound system for carotid artery imaging","Barratt D.C., Davies A.H., Hughes A.D., Thom S.A., Humphries K.N.",03015629,"Ultrasound in Medicine and Biology",27, 10,13,3,2,5,1,19
2001,"Effects of blood pressure lowering with amlodipine or lisinopril on vascular structure of the common carotid artery","Stanton A.V., Chapman J.N., Mayet J., Sever P.S., Poulter N.R., Hughes A.D., Thom S.A.McG.",01435221,"Clinical Science",101, 5,15,2,1,3,2,20
2001,"Microvolt T wave alternans in patients with hypertension and left ventricular hypertrophy","Francis D., Lane R., Mayet J., Foale R.A., Thom S., Peters N.S.",09509240,"Journal of Human Hypertension",15, 1,1,0,0,0,1,2
2001,"Non-specific effects of inclusion in a clinical trial: Information from ASCOT","Thom S., Whitehouse A., Sever P., Poulter N.",09509240,"Journal of Human Hypertension",15, 1,0,0,0,0,0,0
2001,"An intensive phenotyping study to enable the future examination of genetic influences on hypertension-associated cardiovascular disease","Stanton A., Fitzgerald D., Hughes A., Mayet J., O'Brien E., Poulter N.R., Sever P.S., Shields D., Thom S.",09509240,"Journal of Human Hypertension",15, 1,2,0,0,0,2,4
2001,"Ambulatory blood pressure monitoring and 24-h blood pressure control as predictors of outcome in treated hypertensive patients","O'Brien E., McInnes G.T., Stanton A., Thom S., Caulfield M., Atkins N., Nichol F.M.",09509240,"Journal of Human Hypertension",15, 1,1,0,0,0,1,2
2001,"Optimisation and evaluation of an electromagnetic tracking device for high-accuracy three-dimensional ultrasound imaging of the carotid arteries","Barratt D.C., Davies A.H., Hughes A.D., Thom S.A., Humphries K.N.",03015629,"Ultrasound in Medicine and Biology",27, 7,20,3,0,3,1,24
2001,"QT intervals and QT dispersion as measures of left ventricular hypertrophy in an unselected hypertensive population","Chapman N., Mayet J., Ozkor M., Lampe F.C., Thom S.A.McG., Poulter N.R.",08957061,"American Journal of Hypertension",14, 5 I,12,0,6,6,1,19
2001,"Computer algorithms for the automated measurement of retinal arteriolar diameters","Chapman N., Witt N., Gao X., Bharath A.A., Stanton A.V., Thom S.A., Hughes A.D.",00071161,"British Journal of Ophthalmology",85, 1,14,5,6,11,2,27
2001,"A method of vessel tracking for vessel diameter measurement on retinal images","Gao X., Bharath A., Stanton A., Hughes A., Chapman N., Thom S.",,"IEEE International Conference on Image Processing",2, ,2,3,3,6,1,9
2000,"Improvement in midwall myocardial shortening with regression of left ventricular hypertrophy","Mayet J., Ariff B., Wasan B., Chapman N., Shahi M., Poulter N.R., Sever P.S., Foale R.A., Thom S.A.McG.",0194911X,"Hypertension",36, 5,15,3,1,4,1,20
2000,"Acute effects of oxygen and carbon dioxide on retinal vascular network geometry in hypertensive and normotensive subjects","Chapman N., Haimes G., Stanton A.V., Thom S.A., Hughes A.D.",01435221,"Clinical Science",99, 6,8,1,0,1,0,9
2000,"Quantification and characterisation of arteries in retinal images","Gao X.W., Bharath A., Stanton A., Hughes A., Chapman N., Thom S.",01692607,"Computer Methods and Programs in Biomedicine",63, 2,10,5,3,8,0,18
2000,"Blood flow and vessel mechanics in a physiologically realistic model of a human carotid arterial bifurcation","Zhao S.Z., Xu X.Y., Hughes A.D., Thom S.A., Stanton A.V., Ariff B., Long Q.",00219290,"Journal of Biomechanics",33, 8,73,9,16,25,6,104
2000,"Ethnic and gender differences in electrocardiographic QT length and QT dispersion in hypertensive subjects","Chapman N., Mayet J., Ozkor M., Foale R., Thom S., Poulter N.",09509240,"Journal of Human Hypertension",14, 6,5,1,0,1,0,6
2000,"Stress echocardiography for the diagnosis of ischaemia in hypertensives","Ariff B., Thom S.A.McG., Foale R.A., Mayet J.",09509240,"Journal of Human Hypertension",14, 6,3,0,0,0,0,3
2000,"Absence of sympathetic overactivity in Afro-Caribbean hypertensive subjects studied by heart rate variability","Guzzetti S., Thom S.A.McG., Mayet J., Shahi M., Mezzetti S., Foale R.A., Sever P.S., Poulter N.R., Porta A., Malliani A.",09509240,"Journal of Human Hypertension",14, 5,5,0,2,2,3,10
2000,"Reconstruction of blood flow patterns in a human carotid bifurcation: A combined CFD and MRI study","Long Q., Xu X.Y., Ariff B., Thom S.A., Hughes A.D., Stanton A.V.",10531807,"Journal of Magnetic Resonance Imaging",11, 3,54,6,10,16,9,79
2000,"Accuracy of three-dimensional ultrasound reconstruction in a clinical environment","Barratt Dean C., Ariff Ben B., Davies Alun H., Hughes Alun D., Thom Simon A.McG., Humphries Keith N.N.",03015629,"Ultrasound in Medicine and Biology",26, 2,0,0,0,0,0,0
2000,"Quantitative measures of carotid disease from three-dimensional ultrasound images","Barratt Dean C., Ariff Ben B., Davies Alun H., Hughes Alun D., Thom Simon A.McG., Humphries Keith N.",03015629,"Ultrasound in Medicine and Biology",26, 2,0,0,0,0,0,0
1999,"Segmentation of retinal blood vessels based on the second directional derivative and region growing","Martinez-Perez M.Elena, Hughes Alun D., Stanton Alice V., Thom Simon A., Bharath Anil A., Parker Kim H.",,"IEEE International Conference on Image Processing",2, ,6,5,2,7,1,14
1999,"Intraventricular dispersion of E wave velocity: An alternative measure of left ventricular diastolic function in hypertensive patients?","Chapman J.N., Mayet J., Foale R.A., Thom S.A.",09509240,"Journal of Human Hypertension",13, 12,3,0,0,0,0,3
1999,"Intravascular pressure-evoked changes in intracellular calcium [Ca2+](i) and tone in rat mesenteric and rabbit cerebral arteries in vitro","Coombes J.E., Hughes A.D., Thom S.A.",09509240,"Journal of Human Hypertension",13, 12,5,0,0,0,0,5
1999,"QT dispersion in athletic left ventricular hypertrophy","Mayet J., Kanagaratnam P., Shahi M., Senior R., Handler C.E., Thom S.A.Mc.G., Foale R.A.",13556037,"Heart",81, 1,0,0,0,0,0,0
1999,"Flow in carotid bifurcations: Effect of the superior thyroid artery","Zhao S.Z., Xu X.Y., Collins M.W., Stanton A.V., Hughes A.D., Thom S.A.",13504533,"Medical Engineering and Physics",21, 4,9,1,1,2,0,11
1999,"Ethnic differences in the identification of left ventricular hypertrophy in the hypertensive patient","Chapman J.N., Mayet J., Chang C.L., Foale R.A., Thom S.A.M., Poulter N.R.",08957061,"American Journal of Hypertension",12, 5,25,1,4,5,0,30
1999,"QT dispersion in athletic left ventricular hypertrophy","Mayet J., Foale R.A., Kanagaratnam P., Shahi M., Senior R., Doherty M., Poulter N.R., Sever P.S., Handler C.E., McG Thom S.A.",00028703,"American Heart Journal",137, 4 I,16,0,2,2,1,19
1999,"Left ventricular hypertrophy: A population perspective","Mayet J., Thom S.A.McG.",0195668X,"European Heart Journal",20, 6,1,0,0,0,0,1
1998,"Why do black patients have big hearts?","Mayet J., Chapman N., Li C.K.-C., Shahi M., Poulter N.R., Sever P.S., Thom S.A.McG., Foale R.A.",13556037,"Heart",79, 1,0,0,0,0,0,0
1998,"Ethnic differences in the hypertensive heart and 24-hour blood pressure profile","Mayet J., Chapman N., Li C.K.-C., Shahi M., Poulter N.R., Sever P.S., Foale R.A., Thom S.A.McG.",0194911X,"Hypertension",31, 5,31,3,2,5,1,37
