2008,A meta-analysis comparing incidence of recurrence and indication for reoperation after surgery for perforating versus nonperforating Crohn's disease,"Simillis C., Yamamoto T., Reese G.E., Umegae S., Matsumoto K., Darzi A.W., Tekkis P.P.",29270,American Journal of Gastroenterology,103,1,0,0,3,3,0,3
2008,Laparoscopic versus open live donor nephrectomy in renal transplantation: A meta-analysis,"Nanidis T.G., Antcliffe D., Kokkinos C., Borysiewicz C.A., Darzi A.W., Tekkis P.P., Papalois V.E.",34932,Annals of Surgery,247,1,0,0,3,3,3,6
2008,Evaluation of long-term survival after hepatic resection for metastatic colorectal cancer: A multifactorial model of 929 patients,"Rees M., Tekkis P.P., Welsh F.K.S., O'Rourke T., John T.G.",34932,Annals of Surgery,247,1,0,0,9,9,19,28
2007,Meta-analysis of short-term outcomes of randomized controlled trials of LigaSure vs conventional hemorrhoidectomy,"Tan E.K., Cornish J., Darzi A.W., Papagrigoriadis S., Tekkis P.P.",40010,Archives of Surgery,142,12,0,0,2,2,1,3
2007,We still need to operate at night!,"Faiz O., Banerjee S., Tekkis P., Papagrigoriadis S., Rennie J., Leather A.",17497922,World Journal of Emergency Surgery,2,1,0,0,1,1,3,4
2007,External Validity of a Mortality Prediction Model in Patients After Open Abdominal Aortic Aneurysm Repair Using Multi-level Methodology,"Hadjianastassiou V.G., Tekkis P.P., Athanasiou T., Muktadir A., Young J.D., Hands L.J.",10785884,European Journal of Vascular and Endovascular Surgery,34,5,0,0,0,0,2,2
2007,Safety and efficacy of strictureplasty for Crohn's disease: A systematic review and meta-analysis,"Yamamoto T., Fazio V.W., Tekkis P.P.",123706,Diseases of the Colon and Rectum,50,11,0,0,3,3,2,5
2007,A meta-analysis comparing conventional end-to-end anastomosis vs. other anastomotic configurations after resection in Crohn's disease,"Simillis C., Purkayastha S., Yamamoto T., Strong S.A., Darzi A.W., Tekkis P.P.",123706,Diseases of the Colon and Rectum,50,10,0,0,4,4,4,8
2007,The United Kingdom National Bowel Cancer Project - Epidemiology and surgical risk in the elderly,"Tan E., Tilney H., Thompson M., Smith J., Tekkis P.P.",9598049,European Journal of Cancer,43,15,0,1,1,2,3,5
2007,Strictureplasty vs resection in small bowel Crohn's disease: An evaluation of short-term outcomes and recurrence,"Reese G.E., Purkayastha S., Tilney H.S., Von Roon A., Yamamoto T., Tekkis P.P.",14628910,Colorectal Disease,9,8,0,0,1,1,0,1
2007,Quality of life after indefinite diversion/pouch excision in ileal pouch failure patients,"Das P., Smith J.J., Tekkis P.P., Heriot A.G., Antropoli M., John Nicholls R.",14628910,Colorectal Disease,9,8,0,0,2,2,0,2
2007,"""On the subject of multilevel modelling in vascular surgery""","Hadjianastassiou V.G., Tekkis P.P., Athanasiou T., Muktadir A., Young J.D., Hands L.J.",10785884,European Journal of Vascular and Endovascular Surgery,34,4,0,0,0,0,1,1
2007,Comparison of clinical and economic outcomes of two antibiotic prophylaxis regimens for sternal wound infection in high-risk patients following coronary artery bypass grafting surgery: A prospective randomised double-blind controlled trial,"Dhadwal K., Al-Ruzzeh S., Athanasiou T., Choudhury M., Tekkis P., Vuddamalay P., Lysler H., Amrani M., George S.",13556037,Heart,93,9,0,0,1,1,1,2
2007,Laparoscopic cholecystectomy versus mini-laparotomy cholecystectomy: A meta-analysis of randomised control trials,"Purkayastha S., Tilney H.S., Georgiou P., Athanasiou T., Tekkis P.P., Darzi A.W.",9302794,Surgical Endoscopy and Other Interventional Techniques,21,8,0,0,3,3,3,6
2007,"The effect of restorative proctocolectomy on sexual function, urinary function, fertility, pregnancy and delivery: A systematic review","Cornish J.A., Tan E., Teare J., Teoh T.G., Rai R., Darzi A.W., Paraskevas P., Clark S.K., Tekkis P.P.",123706,Diseases of the Colon and Rectum,50,8,0,0,13,13,4,17
2007,Laparoscopic colorectal surgery and postoperative opioid requirements,"Tilney H.S., Tekkis P.P.",9302794,Surgical Endoscopy and Other Interventional Techniques,21,7,0,0,0,0,0,0
2007,The impact of technical factors on outcome of restorative proctocolectomy for familial adenomatous polyposis,"Von Roon A.C., Tekkis P.P., Clark S.K., Heriot A.G., Lovegrove R.E., Truvolo S., Nicholls R.J., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,50,7,0,0,3,3,2,5
2007,A meta-analysis of quality of life for abdominoperineal excision of rectum versus anterior resection for rectal cancer,"Cornish J.A., Tilney H.S., Heriot A.G., Lavery I.C., Fazio V.W., Tekkis P.P.",10689265,Annals of Surgical Oncology,14,7,0,2,4,6,4,10
2007,The risk of cancer in patients with Crohn's disease,"Von Roon A.C., Reese G., Teare J., Constantinides V., Darzi A.W., Tekkis P.P.",123706,Diseases of the Colon and Rectum,50,6,0,0,12,12,6,18
2007,A meta-analysis on the influence of inflammatory bowel disease on pregnancy,"Cornish J., Tan E., Teare J., Teoh T.G., Rai R., Clark S.K., Tekkis P.P.",175749,Gut,56,6,0,2,12,14,7,21
2007,Diagnostic precision of magnetic resonance imaging for preoperative prediction of the circumferential margin involvement in patients with rectal cancer,"Purkayastha S., Tekkis P.P., Athanasiou T., Tilney H.S., Darzi A.W., Heriot A.G.",14628910,Colorectal Disease,9,5,0,0,3,3,1,4
2007,Outcome of kidney transplantation from nonheart-beating versus heart-beating cadaveric donors,"Kokkinos C., Antcliffe D., Nanidis T., Darzi A.W., Tekkis P., Papalois V.",411337,Transplantation,83,9,0,1,4,5,4,9
2007,Comparison of short-term outcomes of laparoscopic vs open approaches to ileal pouch surgery,"Tilney H.S., Lovegrove R.E., Heriot A.G., Purkayastha S., Constantinides V., Nicholls R.J., Tekkis P.P.",1791958,International Journal of Colorectal Disease,22,5,0,2,3,5,3,8
2007,Comparison of outcomes following ileostomy versus colostomy for defunctioning colorectal anastomoses,"Tilney H.S., Sains P.S., Lovegrove R.E., Reese G.E., Heriot A.G., Tekkis P.P.",3642313,World Journal of Surgery,31,5,0,1,8,9,2,11
2007,Comparison of Mortality Prediction Models after Open Abdominal Aortic Aneurysm Repair,"Hadjianastassiou V.G., Tekkis P.P., Athanasiou T., Muktadir A., Young J.D., Hands L.J.",10785884,European Journal of Vascular and Endovascular Surgery,33,5,0,2,1,3,1,4
2007,"Meta-analysis of short-term and long-term outcomes of J, W and S ileal reservoirs for restorative proctocolectomy","Lovegrove R.E., Heriot A.G., Constantinides V., Tilney H.S., Darzi A.W., Fazio V.W., Nicholls R.J., Tekkis P.P.",14628910,Colorectal Disease,9,4,0,0,7,7,6,13
2007,Laparoscopic versus open colposuspension for urodynamic stress incontinence,"Tan E., Tekkis P.P., Cornish J., Teoh T.G., Darzi A.W., Khullar V.",7332467,Neurourology and Urodynamics,26,2,0,1,1,2,2,4
2007,Safe liver resection following chemotherapy for colorectal metastases is a matter of timing,"Welsh F.K.S., Tilney H.S., Tekkis P.P., John T.G., Rees M.",70920,British Journal of Cancer,96,7,0,5,8,13,9,22
2007,Does Re-operation have an Effect on Outcome Following Heart Transplantation?,"Kokkinos C., Athanasiou T., Rao C., Constantinidis V., Poullis C., Smith A., Ridgway M., Tekkis P.P., Darzi A.",14439506,Heart Lung and Circulation,16,2,0,0,0,0,0,0
2007,Diagnostic precision of fecal calprotectin for inflammatory bowel disease and colorectal malignancy,"Von Roon A.C., Karamountzos L., Purkayastha S., Reese G.E., Darzi A.W., Teare J.P., Paraskeva P., Tekkis P.P.",29270,American Journal of Gastroenterology,102,4,0,3,13,16,5,21
2007,Dysbiosis and pouchitis (Br J Surg 2006; 93: 1325-1334) [4],"McLaughlin S.D., Clark S.K., Tekkis P.P., Ciclitira P.J., Nicholls R.J.",71323,British Journal of Surgery,94,3,0,0,0,0,0,0
2007,Enhanced postoperative recovery and laparoscopic colorectal surgery [3],"Tilney H.S., Tekkis P.P.",14628910,Colorectal Disease,9,3,0,0,0,0,0,0
2007,Magnetic resonance colonography vs computed tomography colonography for the diagnosis of colorectal cancer: An indirect comparison,"Purkayastha S., Athanasiou T., Tekkis P.P., Constantinides V., Teare J., Darzi A.W.",14628910,Colorectal Disease,9,2,0,0,2,2,1,3
2007,Comparison of colonic stenting and open surgery for malignant large bowel obstruction,"Tilney H.S., Lovegrove R.E., Purkayastha S., Sains P.S., Weston-Petrides G.K., Darzi A.W., Tekkis P.P., Heriot A.G.",9302794,Surgical Endoscopy and Other Interventional Techniques,21,2,0,10,19,29,7,36
2007,Laparoscopic versus open hepatic resections for benign and malignant neoplasms-a meta-analysis,"Simillis C., Constantinides V.A., Tekkis P.P., Darzi A., Lovegrove R., Jiao L., Antoniou A.",396060,Surgery,141,2,0,4,23,27,17,44
2007,The effect of Crohn's disease on outcomes after restorative proctocolectomy,"Reese G.E., Lovegrove R.E., Tilney H.S., Yamamoto T., Heriot A.G., Fazio V.W., Tekkis P.P.",123706,Diseases of the Colon and Rectum,50,2,0,1,7,8,2,10
2007,Meta-analysis: Alvimopan vs. placebo in the treatment of post-operative ileus,"Tan E.K., Darzi A.W., Tekkis P.P.",2692813,Alimentary Pharmacology and Therapeutics,25,1,0,1,12,13,4,17
2007,Meta-analysis of clinical outcome after first and second liver resection for colorectal metastases,"Antoniou A., Lovegrove R.E., Tilney H.S., Heriot A.G., John T.G., Rees M., Tekkis P.P., Welsh F.K.S.",396060,Surgery,141,1,0,3,4,7,5,12
2007,Comparison of laparoscopic versus hand-assisted live donor nephrectomy,"Kokkinos C., Nanidis T., Antcliffe D., Darzi A.W., Tekkis P., Papalois V.",411337,Transplantation,83,1,0,3,8,11,3,14
2007,Operative strategies for diverticular peritonitis: A decision analysis between primary resection and anastomosis versus Hartmann's procedures,"Constantinides V.A., Heriot A., Remzi F., Darzi A., Senapati A., Fazio V.W., Tekkis P.P.",34932,Annals of Surgery,245,1,0,3,5,8,8,16
2007,Factors affecting circumferential resection margin involvement after rectal cancer excision,"Tilney H.S., Tekkis P.P., Sains P.S., Constantinides V.A., Heriot A.G.",123706,Diseases of the Colon and Rectum,50,1,0,1,1,2,3,5
2007,"The surgical care practitioner: A feasible alternative. Results of a prospective 4-year audit at St. Mary's Hospital Trust, London","Martin S., Purkayastha S., Massey R., Paraskeva P., Tekkis P., Kneebone R., Darzi A.",358843,Annals of the Royal College of Surgeons of England,89,1,0,0,0,0,0,0
2007,Risk of dysplasia and adenocarcinoma following restorative proctocolectomy for ulcerative colitis,"Das P., Johnson M.W., Tekkis P.P., Nicholls R.J.",14628910,Colorectal Disease,9,1,0,6,14,20,6,26
2006,Effective probiotic treatment is rarely cheap [9],"McLaughlin S.D., Clark S.K., Nicholls R.J., Tekkis P.P., Ciclitira P.J.",9598146,British Medical Journal,333,7581,0,0,0,0,0,0
2006,Prospective multicentre evaluation of adverse outcomes following treatment for complicated diverticular disease,"Constantinides V.A., Tekkis P.P., Senapati A.",71323,British Journal of Surgery,93,12,0,1,6,7,3,10
2006,Fast-track failure after cardiac surgery: Development of a prediction model,"Constantinides V.A., Athanasiou T., Tekkis P.P., Fazil A., Kaur K., Leonard R., Platt M., Casula R., Stanbridge R., Darzi A.",903493,Critical Care Medicine,34,12,1,0,1,1,1,3
2006,Outcomes following laparoscopic versus open repair of incisional hernia,"Sains P.S., Tilney H.S., Purkayastha S., Darzi A.W., Athanasiou T., Tekkis P.P., Heriot A.G.",3642313,World Journal of Surgery,30,11,0,3,6,9,5,14
2006,Pouch-anal anastomosis vs straight ileoanal anastomosis in pediatric patients: a meta-analysis,"Tilney H.S., Constantinides V., Ioannides A.S., Tekkis P.P., Darzi A.W., Haddad M.J.",223468,Journal of Pediatric Surgery,41,11,0,2,2,4,2,6
2006,A national study on lymph node retrieval in resectional surgery for colorectal cancer,"Tekkis P.P., Smith J.J., Heriot A.G., Darzi A.W., Thompson M.R., Stamatakis J.D.",123706,Diseases of the Colon and Rectum,49,11,0,4,7,11,8,19
2006,Surgery for local recurrence of rectal cancer,"Heriot A.G., Tekkis P.P., Darzi A., Mackay J.",14628910,Colorectal Disease,8,9,0,1,5,6,1,7
2006,Diagnostic precision of anti-Saccharomyces cerevisiae antibodies and perinuclear antineutrophil cytoplasmic antibodies in inflammatory bowel disease,"Reese G.E., Constantinides V.A., Simillis C., Darzi A.W., Orchard T.R., Fazio V.W., Tekkis P.P.",29270,American Journal of Gastroenterology,101,10,0,7,10,17,6,23
2006,"Long-term, health-related, quality of life comparison in patients undergoing single stage vs staged resection for complicated diverticular disease","Constantinides V.A., Aydin H.N., Tekkis P.P., Fazio V.W., Heriot A.G., Remzi F.H.",14628910,Colorectal Disease,8,8,0,1,0,1,1,2
2006,Comparison of POSSUM scoring systems and the surgical risk scale in patients undergoing surgery for complicated diverticular disease,"Constantinides V.A., Tekkis P.P., Senapati A.",123706,Diseases of the Colon and Rectum,49,9,0,1,3,4,2,6
2006,Does serum procalcitonin have a role in evaluating the severity of acute pancreatitis? A question revisited,"Purkayastha S., Chow A., Athanasiou T., Cambaroudis A., Panesar S., Kinross J., Tekkis P., Darzi A.",3642313,World Journal of Surgery,30,9,0,2,1,3,2,5
2006,Social deprivation and outcomes in colorectal cancer,"Smith J.J., Tilney H.S., Heriot A.G., Darzi A.W., Forbes H., Thompson M.R., Stamatakis J.D., Tekkis P.P.",71323,British Journal of Surgery,93,9,0,3,2,5,4,9
2006,A comparison of adverse events and functional outcomes after restorative proctocolectomy for familial adenomatous polyposis and ulcerative colitis,"Lovegrove R.E., Tilney H.S., Heriot A.G., Von Roon A.C., Athanasiou T., Church J., Fazio V.W., Tekkis P.P.",123706,Diseases of the Colon and Rectum,49,9,0,2,6,8,2,10
2006,Comparison of laparoscopic and open ileocecal resection for Crohn's disease: A metaanalysis,"Tilney H.S., Constantinides V.A., Heriot A.G., Nicolaou M., Athanasiou T., Ziprin P., Darzi A.W., Tekkis P.P.",9302794,Surgical Endoscopy and Other Interventional Techniques,20,7,1,12,6,18,4,23
2006,Primary resection with anastomosis vs. Hartmann's procedure in nonelective surgery for acute colonic diverticulitis: A systematic review,"Constantinides V.A., Senapati A., Tekkis P.P., Athanasiou T., Aziz O., Purkayastha S., Remzi F.H., Fazio V.W., Aydin N., Darzi A.",123706,Diseases of the Colon and Rectum,49,7,0,4,11,15,6,21
2006,A comparison of hand-sewn versus stapled ileal pouch anal anastomosis (IPAA) following proctocolectomy: A meta-analysis of 4183 patients,"Lovegrove R.E., Constantinides V.A., Heriot A.G., Athanasiou T., Darzi A., Remzi F.H., Nicholls R.J., Fazio V.W., Tekkis P.P.",34932,Annals of Surgery,244,1,0,12,12,24,12,36
