2003,Laparoscopic staging of pancreatic tumors induces increased invasive capacity in vitro,"Ridgway P.F., Ziprin P., Jones T.L., Paraskeva P.A., Peck D.H., Darzi A.W.",9302794,Surgical Endoscopy and Other Interventional Techniques,17,2,9,1,0,1,0,10
2002,An innovative model for teaching and learning clinical procedures,"Kneebone R., Kidd J., Nestel D., Asvall S., Paraskeva P., Darzi A.",3080110,Medical Education,36,7,27,12,16,28,6,61
2002,Oncologic implications of laparoscopic and open surgery,"Jacobi C.A., Wittich P., Fleshman J.W., Paraskeva P., Gessman T., Neuhaus S.J., Wildbrett P., Reymond M.A., Gutt C., Whelan R.I., Bonjer H.J., Puttick M.I., O'Sullivan R., Schwalbach P., Tomita H., Kim Z.G., Hewett P.",9302794,Surgical Endoscopy and Other Interventional Techniques,16,3,15,2,0,2,2,19
2002,Pneumoperitoneum augmented tumor invasiveness is abolished by matrix metalloproteinase blockade,"Ridgway P.F., Smith A., Ziprin P., Jones T.L., Paraskeva P.A., Peck D.H., Darzi A.W.",9302794,Surgical Endoscopy and Other Interventional Techniques,16,3,13,1,1,2,1,16
1998,Influence of Ozonation Conditions on the Treatability of Secondary Effluents,"Paraskeva P., Lambert S.D., Graham N.J.D.",1919512,Ozone: Science and Engineering,20,2,8,1,3,4,1,13
1996,Endoscopic subfascial division of incompetent perforating calf veins,"Paraskeva P.A., Cheshire N., Stansby G., Darzi A.W.",71323,British Journal of Surgery,83,8,6,0,0,0,0,6
1994,The evolution of laparoscopic surgery,"Paraskeva P.A., Nduka C.C., Darzi A.",0961625X,Minimally Invasive Therapy,3,2,2,0,0,0,0,2
1994,Laparoscopic herniorrhaphy: Initial experience in 126 patients,"Darzi A., Paraskeva P.A., Quereshi A., Menzies-Gow N., Guillou P.J., Monson J.R.T.",10523901,Journal of Laparoendoscopic Surgery,4,3,17,1,0,1,0,18
1993,An endoscopic view of the surgical anatomy of the inguinal region,"Paraskeva P.A., Darzi A., Guillou P.J., Monson J.R.T.",0961625X,Minimally Invasive Therapy,2,6,0,0,0,0,0,0
1992,?-Adrenoceptor agonist stimulation of acid secretion by rat stomach in vitro is mediated by 'atypical' ?-adrenoceptors,"Canfield P., Paraskeva P.",71188,British Journal of Pharmacology,106,3,12,0,1,1,0,13
